TranscriptID	Gene	fpkm_Mock_control	fpkm_METTL3_KD	lnFC	pval	adjp
ENST00000311688	TRIM14	9.20248	3.98394	-0.837203	0	0
ENST00000342043	TRIM14	0	0.967176	Inf	1.65953e-07	1.0643e-06
ENST00000375063	TBC1D2	0.749577	3.25856	1.46953	1.19909e-08	8.61299e-08
ENST00000375064	TBC1D2	0.348131	1.54386	1.48946	4.20237e-07	2.58124e-06
ENST00000342112	TBC1D2	3.16236	15.3365	1.57892	0	0
ENST00000395133	TBC1D2	2.53752	15.2725	1.79487	0	0
ENST00000259455	GABBR2	0.00839985	0.0353528	1.43716	0.00189204	0.00670177
ENST00000374847	C9orf125	4.88617	1.47874	-1.19522	0	0
ENST00000374848	C9orf125	4.2879	1.51525	-1.04021	5.66613e-10	4.57832e-09
ENST00000374670	KLF4	4.73984	2.24003	-0.749514	1.94729e-08	1.37123e-07
ENST00000316479	KLF4	0.227929	0.696819	1.11749	0.00336619	0.0113502
ENST00000325551	CTNNAL1	19.4155	6.7917	-1.05037	0	0
ENST00000364357	5_8S_rRNA	0	2.59515	Inf	0	0
ENST00000374541	PTPN3	2.81255	1.13645	-0.906186	0	0
ENST00000262539	PTPN3	0.363562	1.81532	1.60807	3.89557e-10	3.18922e-09
ENST00000394827	PTPN3	0	0.224372	Inf	5.07748e-06	2.73881e-05
ENST00000374463	SVEP1	0	0.361335	Inf	3.90987e-24	5.14768e-23
ENST00000297826	SVEP1	2.13661	0.339497	-1.83951	0	0
ENST00000374469	SVEP1	0.47032	1.16231	0.904756	1.65918e-10	1.40265e-09
ENST00000302728	SVEP1	16.2991	4.11742	-1.37589	0	0
ENST00000383931	U6	0	13.1022	Inf	0	0
ENST00000259335	KIAA0368	0.293142	0.14476	-0.705579	0.0174496	0.0491816
ENST00000374324	PTGR1	1.90983	0.714572	-0.983086	3.28401e-05	0.000157851
ENST00000333580	PTGR1	0	0.168062	Inf	0.015725	0.0448923
ENST00000374270	SUSD1	1.51673	0.54681	-1.02021	1.13747e-05	5.84361e-05
ENST00000405667	RP11-165N19.2	0.202507	0.0374742	-1.68712	0	0
ENST00000210227	ROD1	0	0.345219	Inf	4.46078e-05	0.000210037
ENST00000394743	ROD1	1.73768	3.98492	0.829964	6.47794e-05	0.000298413
ENST00000386087	AL158824.11-1	0	0.313101	Inf	0	0
ENST00000410950	SRP_euk_arch	0.546397	0	-Inf	0	0
ENST00000403626	RP11-165N19.4	0	0.160657	Inf	0	0
ENST00000401736	RP11-576C12.1	0.697661	0	-Inf	6.84174e-34	9.08924e-33
ENST00000374242	C9orf80	1.51796	3.30558	0.778241	0.000926065	0.0034958
ENST00000341761	WDR31	0.476107	0.0800686	-1.78276	0.00869038	0.0265767
ENST00000374193	WDR31	0.475958	0.0479126	-2.29595	0.00890743	0.027165
ENST00000238379	HDHD3	3.16574	1.40533	-0.812112	8.47855e-05	0.00038324
ENST00000409155	ALAD	9.57243	4.29261	-0.801992	3.28573e-11	2.94559e-10
ENST00000394582	AKNA	0.0427302	0	-Inf	0.0120855	0.0356361
ENST00000374075	AKNA	0.0593553	0	-Inf	0.00402022	0.013325
ENST00000312033	AKNA	0	0.0108365	Inf	3.12197e-11	2.8062e-10
ENST00000374045	TNFSF15	1.15934	0.215054	-1.68472	5.13048e-05	0.000239674
ENST00000340094	TNC	0.068009	0.318213	1.54308	0.000167611	0.000725248
ENST00000345230	TNC	0.315871	0.0426781	-2.00165	0.0121089	0.035698
ENST00000401363	AL137024.27-2	0	31.1878	Inf	0	0
ENST00000341734	ASTN2	2.53026	0.971646	-0.957086	5.43494e-05	0.000253146
ENST00000349780	CDK5RAP2	3.14738	0.289241	-2.38707	0	0
ENST00000360822	CDK5RAP2	0.846768	2.23024	0.968438	1.72477e-06	9.83707e-06
ENST00000345313	CDK5RAP2	8.1073	4.02178	-0.70104	5.76486e-09	4.26822e-08
ENST00000223642	C5	0.573019	0.274546	-0.735799	0.00372812	0.0124524
ENST00000286713	STOM	109.146	295.423	0.995726	1.59872e-14	1.81751e-13
ENST00000347359	STOM	0.180321	0	-Inf	0.00437014	0.0143616
ENST00000259467	PDCL	13.078	5.1397	-0.933938	0	0
ENST00000373663	RC3H2	0.24143	1.10614	1.52205	1.20661e-05	6.1779e-05
ENST00000391145	SNORD90	10.1891	0	-Inf	0	0
ENST00000373656	ZBTB26	5.55409	2.40478	-0.837077	5.73435e-09	4.24778e-08
ENST00000360998	STRBP	1.04645	0.454684	-0.833551	0.00160937	0.0057852
ENST00000373417	ANGPTL2	0.017796	0.0697448	1.36587	0.0081861	0.0252219
ENST00000373314	FAM129B	14.1092	31.6304	0.80729	0	0
ENST00000373312	FAM129B	6.06198	12.3602	0.712443	0	0
ENST00000344849	ENG	1.64063	3.75371	0.827664	2.767e-05	0.00013429
ENST00000410364	Y_RNA	43.0996	0	-Inf	1.65842e-194	2.35596e-193
ENST00000410523	5S_rRNA	0	13.3241	Inf	0	0
ENST00000372672	ZDHHC12	0	3.01033	Inf	9.40028e-13	9.4589e-12
ENST00000372667	ZDHHC12	7.04903	2.54307	-1.01952	1.73757e-08	1.22984e-07
ENST00000302586	CCBL1	13.9779	6.03377	-0.840103	0	0
ENST00000372536	CRAT	3.34994	1.45368	-0.834846	1.50589e-07	9.70296e-07
ENST00000372478	C9orf50	0.037655	0	-Inf	1.39888e-168	1.972e-167
ENST00000372415	FNBP1	7.53585	3.05988	-0.901297	0	0
ENST00000372416	FNBP1	0	0.0729047	Inf	0.00125209	0.00460495
ENST00000372211	UCK1	4.61071	1.62839	-1.04079	7.50677e-11	6.55103e-10
ENST00000372212	UCK1	2.45751	0	-Inf	4.7443e-13	4.90037e-12
ENST00000357686	RAPGEF1	0.0841209	0	-Inf	0.00257708	0.00889162
ENST00000372190	RAPGEF1	0	0.244898	Inf	1.11538e-08	8.03659e-08
ENST00000334270	TTF1	2.59618	6.59284	0.931943	1.19904e-14	1.37699e-13
ENST00000372153	DDX31	0.600742	1.57335	0.962799	9.4298e-05	0.000423543
ENST00000393157	RALGDS	0.0389816	1.21598	3.44021	0.00254754	0.00879657
ENST00000393160	RALGDS	1.73122	0.545798	-1.15433	1.40777e-08	1.00529e-07
ENST00000372062	RALGDS	1.75274	0.00439608	-5.98822	0	0
ENST00000372050	RALGDS	0.0698313	0.901279	2.55773	2.41736e-07	1.52458e-06
ENST00000371991	SURF4	10.6347	26.3371	0.906856	9.57199e-10	7.60049e-09
ENST00000371989	SURF4	62.8228	127.503	0.707823	0	0
ENST00000371850	VAV2	0	0.445742	Inf	2.37115e-11	2.15952e-10
ENST00000325440	VAV2	0	0.582381	Inf	2.28572e-14	2.57132e-13
ENST00000371846	VAV2	0.106954	0	-Inf	0.00294215	0.0100372
ENST00000406606	VAV2	1.87739	0.637888	-1.07947	7.35416e-11	6.42421e-10
ENST00000371835	BRD3	0.926698	3.3381	1.28153	7.13724e-10	5.71459e-09
ENST00000371725	SDCCAG3	6.35713	13.6769	0.766129	2.28081e-06	1.28224e-05
ENST00000290037	SEC16A	5.47325	0.617438	-2.18205	0	0
ENST00000313050	SEC16A	1.16311	0.349614	-1.20202	2.5091e-14	2.81686e-13
ENST00000404925	SEC16A	0	1.30438	Inf	3.1117e-37	4.1489e-36
ENST00000398335	SEC16A	0.406491	1.03665	0.936191	0.000640799	0.00249572
ENST00000371649	EDF1	6.0173	12.159	0.703432	0.000446296	0.0017888
ENST00000355090	ABCA2	0.327204	0.127773	-0.940332	0.0010125	0.00379347
ENST00000314412	FUT7	0	0.00988372	Inf	1.44192e-112	2.00192e-111
ENST00000265663	NELF	0.555157	0.168834	-1.19034	0.00183349	0.00651062
ENST00000371474	NELF	0.532259	0.1748	-1.11349	0.00382544	0.0127495
ENST00000371475	NELF	0.44646	0.143663	-1.13388	0.00595864	0.0189802
ENST00000381663	PLCXD1	0.534874	1.37765	0.946106	0.00233004	0.0081149
ENST00000381509	CSF2RA	4.34934	9.02546	0.730026	8.93905e-07	5.29006e-06
ENST00000361536	CSF2RA	4.49123	0	-Inf	7.26309e-18	9.49439e-17
ENST00000381500	CSF2RA	3.93778	9.71043	0.902584	3.3419e-08	2.30429e-07
ENST00000381177	CD99	2.22114	4.61142	0.730514	0.0124573	0.0365782
ENST00000321143	HCCS	0.754806	2.78897	1.30697	0.0164307	0.0466891
ENST00000380691	MSL3	0.97405	2.71281	1.02428	1.10136e-06	6.44163e-06
ENST00000380636	TMSB4X	7.77488	3.27854	-0.863501	2.08686e-11	1.90692e-10
ENST00000380635	TMSB4X	1.57696	3.98402	0.926795	0.00461507	0.0150766
ENST00000380567	OFD1	1.1713	0.540758	-0.772899	0.000440703	0.0017688
ENST00000380319	CA5B	2.68752	7.56611	1.03506	0.00017653	0.000760854
ENST00000318636	CA5B	15.2265	5.52794	-1.01322	0	0
ENST00000366382	AL445467.6-1	0.118362	0	-Inf	0	0
ENST00000380063	REPS2	0	0.428425	Inf	1.88259e-05	9.36468e-05
ENST00000380064	REPS2	3.86565	1.84082	-0.741918	0	0
ENST00000051659	SCML1	2.10709	5.00847	0.86582	0.0044674	0.0146496
ENST00000398080	SCML1	8.80331	19.8287	0.812	0	0
ENST00000401639	RP1-245G19.2	0.0582913	0	-Inf	1.25132e-67	1.7077e-66
ENST00000359763	PPEF1	1.22414	0.294925	-1.42327	2.5222e-06	1.40824e-05
ENST00000379962	PPEF1	5.92418	2.00692	-1.08244	0	0
ENST00000365779	MBTPS2	0.485117	1.033	0.755833	0.00114778	0.00425651
ENST00000379270	SAT1	33.1265	87.6454	0.972967	0	0
ENST00000342463	SAT1	52.0673	125.202	0.877395	0	0
ENST00000313152	ZFX	1.09213	0.441825	-0.904975	3.44107e-06	1.89676e-05
ENST00000379068	POLA1	23.8467	7.3269	-1.18009	0	0
ENST00000397447	PRRG1	7.53408	3.56875	-0.747221	0	0
ENST00000407114	RP11-357K9.2	1.03279	4.29507	1.4252	0.00142036	0.00516308
ENST00000378619	LANCL3	0.532865	1.87492	1.25806	6.96731e-07	4.16799e-06
ENST00000378138	GPR34	0.0321814	0	-Inf	2.15905e-98	2.98159e-97
ENST00000378136	GPR34	0.0629917	0	-Inf	1.80463e-101	2.49684e-100
ENST00000403382	RP5-1174J21.2	0.0313576	0	-Inf	0	0
ENST00000366320	AL138744.41	0.121157	0	-Inf	7.28395e-218	1.04555e-216
ENST00000377919	ZNF673	10.9587	4.08652	-0.986436	4.44089e-16	5.5784e-15
ENST00000298190	ZNF673	4.18561	1.6236	-0.947005	1.32378e-09	1.03821e-08
ENST00000397212	ZNF673	4.26495	1.72961	-0.902533	1.27588e-08	9.14516e-08
ENST00000377078	USP11	1.6389	5.01047	1.1175	2.74336e-05	0.000133216
ENST00000357412	CXorf24	3.76971	1.68312	-0.806352	0.000415577	0.00167558
ENST00000334937	ZNF81	0	0.957899	Inf	0.00113148	0.00420101
ENST00000361988	PORCN	0.00481045	0.349595	4.28599	0.00743733	0.0231382
ENST00000326194	PORCN	0.449695	0	-Inf	0.000854643	0.00324761
ENST00000355092	PORCN	0.456224	0	-Inf	0.00084247	0.00320578
ENST00000334136	HDAC6	15.3704	6.23251	-0.902666	0	0
ENST00000247140	PQBP1	2.66624	8.53033	1.16296	3.24195e-05	0.000156
ENST00000376322	PLP2	22.9881	8.80279	-0.95991	1.1287e-10	9.69253e-10
ENST00000376088	CLCN5	0.38208	1.14286	1.09566	0.000107676	0.000479571
ENST00000376091	CLCN5	0.843966	0.380512	-0.796594	0.00535826	0.0172323
ENST00000376108	CLCN5	5.95375	2.54923	-0.848229	0	0
ENST00000406894	RP11-22B10.3	0	0.0253479	Inf	1.63179e-86	2.24082e-85
ENST00000375722	MAGED1	2.83905	0.547481	-1.6459	1.90958e-14	2.1631e-13
ENST00000326587	MAGED1	3.58425	0.363759	-2.28781	0	0
ENST00000375466	GPR173	0.682065	3.05655	1.49992	4.04121e-14	4.48545e-13
ENST00000375068	MAGED2	0.908002	0.394253	-0.834255	0.0106837	0.0319519
ENST00000375053	MAGED2	27.0187	11.1319	-0.886717	0.0115021	0.0341099
ENST00000343474	MAGED2	0	0.711967	Inf	2.44628e-07	1.54238e-06
ENST00000408789	SNORA11	9.02419	30.7204	1.22502	0.0172125	0.0486222
ENST00000408823	SNORA11	0.0156832	0	-Inf	8.45929e-07	5.01625e-06
ENST00000374888	ZXDB	92.4239	28.503	-1.17638	0	0
ENST00000374690	AR	0.232331	0.070299	-1.1954	0.0117669	0.0348086
ENST00000396044	AR	0.232162	0.070216	-1.19586	0.0115312	0.0341847
ENST00000396043	AR	0.00184714	0.000404852	-1.51788	1.52815e-06	8.76215e-06
ENST00000374622	YIPF6	5.58337	1.37733	-1.39965	1.04442e-08	7.54629e-08
ENST00000204961	EFNB1	0.905151	1.91346	0.748565	0.000185798	0.000797909
ENST00000374355	DLG3	1.71562	0.823705	-0.73372	9.92134e-07	5.83687e-06
ENST00000374080	MED12	8.56475	3.98867	-0.764198	0	0
ENST00000373719	OGT	122.664	50.7639	-0.882262	3.23062e-10	2.66314e-09
ENST00000405469	RP3-368A4.3	28.5043	11.0877	-0.944214	0	0
ENST00000373379	UPRT	2.04095	4.65276	0.824046	0.00277135	0.00950383
ENST00000343533	ATP7A	0.586105	2.58549	1.48417	0	0
ENST00000350425	ATP7A	0.312387	0	-Inf	1.09998e-05	5.66619e-05
ENST00000373301	LPAR4	1.55929	0.490066	-1.15744	2.50371e-05	0.00012232
ENST00000253481	SH3BGRL	2.95559	1.43661	-0.721412	0.000701408	0.00271283
ENST00000373165	ZNF711	0.578443	0.106175	-1.69525	0.00099522	0.00373286
ENST00000362697	Y_RNA	0	11.9952	Inf	0	0
ENST00000373004	SRPX2	1.74931	0.836056	-0.738278	0.00186928	0.0066281
ENST00000332270	Z97985.16	2.38688	6.83268	1.05173	0.000355211	0.00145024
ENST00000403304	CENPI	11.7411	5.46931	-0.763947	8.01845e-06	4.2042e-05
ENST00000372927	CENPI	10.5923	2.51683	-1.43713	0	0
ENST00000218507	CENPI	5.61755	2.36669	-0.864403	1.57845e-11	1.45715e-10
ENST00000354842	ARMCX4	0.222055	0.0285333	-2.05185	0.00340374	0.0114672
ENST00000372829	ARMCX1	0.0284883	0.365682	2.55227	0.0133089	0.0387302
ENST00000372780	TCEAL2	0	0.0570667	Inf	0.0092582	0.0281122
ENST00000372742	ARMCX5	1.29007	2.95037	0.827235	1.29101e-05	6.57944e-05
ENST00000332262	GPRASP2	0.651986	0.171035	-1.33815	6.42366e-05	0.000296068
ENST00000361229	BHLHB9	3.0767	1.00216	-1.1217	1.9984e-15	2.41458e-14
ENST00000372735	BHLHB9	0.348829	0.0812236	-1.45738	0.000213361	0.000906557
ENST00000361298	NGFRAP1	3.7453	8.34378	0.801015	8.80694e-05	0.000397228
ENST00000372625	TCEAL1	11.9247	5.37446	-0.796956	2.05949e-10	1.72714e-09
ENST00000401696	LL0XNC01-144A10.1	0	0.0419678	Inf	2.37072e-123	3.30185e-122
ENST00000345014	AL034369.1	0.148825	0	-Inf	5.57198e-99	7.69716e-98
ENST00000328300	COL4A5	20.4208	7.43726	-1.01005	0	0
ENST00000372107	NXT2	0.266813	1.22755	1.52622	0.0101547	0.0305585
ENST00000361498	RGAG1	0.00671762	0	-Inf	1.25344e-320	1.84553e-319
ENST00000371979	ALG13	26.7101	10.2956	-0.953327	0	0
ENST00000403928	ASSP5	4.40661	0.621166	-1.95926	2.07858e-11	1.90053e-10
ENST00000276204	DOCK11	0.258028	0.541851	0.741923	0.00377869	0.0126051
ENST00000336249	SLC25A43	0.246456	0.640989	0.955828	0.00893897	0.0272443
ENST00000410994	SRP_euk_arch	0.172624	1.169	1.91279	0.00130947	0.00479836
ENST00000394552	MCTS1	7.5855	16.0143	0.747244	3.99027e-05	0.000189218
ENST00000371199	XIAP	15.0204	7.47071	-0.698419	0	0
ENST00000371144	STAG2	1.15464	0.115009	-2.30653	2.22045e-16	2.81165e-15
ENST00000371145	STAG2	8.13362	3.35215	-0.886403	0	0
ENST00000394478	STAG2	0.949855	0	-Inf	0.00374307	0.0124976
ENST00000287254	AL022162.1	2.00274	0.782456	-0.939833	0.000209958	0.000892876
ENST00000218197	SLC25A14	0	1.05449	Inf	1.01107e-08	7.31853e-08
ENST00000354719	RP6-213H19.1	0	0.321355	Inf	1.31253e-05	6.68216e-05
ENST00000361307	RP6-213H19.1	1.00457	0.459518	-0.782132	0.00214032	0.00750399
ENST00000370800	PHF6	0.98403	2.42636	0.902492	0.00512269	0.0165556
ENST00000332070	PHF6	16.3034	7.82111	-0.73455	0	0
ENST00000406591	RP11-308B5.4	0.146714	0.0554915	-0.972256	0.000965587	0.00363222
ENST00000370784	FAM122C	3.66244	1.28755	-1.04539	8.94545e-06	4.66415e-05
ENST00000330288	Z83826.13-1	33.2787	13.8165	-0.879056	0	0
ENST00000370761	ZNF449	2.17614	0.766933	-1.04291	1.41113e-05	7.15355e-05
ENST00000339249	ZNF449	0.141517	0.413555	1.07237	0.00596309	0.0189916
ENST00000370701	SLC9A6	6.99259	15.404	0.789778	0	0
ENST00000403369	AL732579.5	4.66881	1.93815	-0.879173	0.00173772	0.00620254
ENST00000370690	FHL1	1.16679	4.06664	1.24856	8.78788e-10	6.99932e-09
ENST00000402649	RP11-434J24.2	18.4302	42.8733	0.844257	0.000484199	0.00192808
ENST00000370470	FMR1	3.95347	1.15463	-1.23081	1.78574e-09	1.38401e-08
ENST00000359293	AC016940.7	6.695	16.5196	0.903185	4.0723e-13	4.23206e-12
ENST00000408077	AC109994.2	0	7.10291	Inf	6.23227e-242	9.01051e-241
ENST00000393954	MTMR1	0.301613	3.46059	2.44005	8.21565e-15	9.56459e-14
ENST00000370361	VMA21	0	1.03597	Inf	0.000280839	0.00116913
ENST00000324823	ZNF185	0.723244	0.00716652	-4.61433	0	0
ENST00000370268	ZNF185	0.876476	0.018279	-3.87016	3.64145e-06	2.00021e-05
ENST00000370270	ZNF185	0.680784	0.0141781	-3.87154	6.64382e-05	0.000305448
ENST00000318504	ZNF185	1.67182	0.337164	-1.6011	3.85441e-10	3.15728e-09
ENST00000346165	ZNF275	1.51912	4.31688	1.0444	0	0
ENST00000370249	ZNF275	0.156464	0.562247	1.27911	0.000151695	0.000660926
ENST00000253130	DUSP9	0.598518	1.45604	0.88902	0.00289699	0.00988775
ENST00000370085	SSR4	0.166336	1.37797	2.11435	0.0100364	0.0302417
ENST00000393737	AVPR2	0	0.0287851	Inf	0.0118277	0.0349624
ENST00000369762	ATP6AP1	37.7052	92.3662	0.895964	0	0
ENST00000369682	PLXNA3	5.25419	1.79934	-1.0716	0	0
ENST00000355488	FUNDC2	2.18362	0.802459	-1.00106	3.15156e-07	1.96512e-06
ENST00000330045	BRCC3	17.5706	7.44563	-0.858601	0	0
ENST00000369459	BRCC3	15.5867	6.14572	-0.93066	0	0
ENST00000399041	BRCC3	5.71351	2.40088	-0.866999	0.000204124	0.000870837
ENST00000286428	VBP1	68.5724	32.6028	-0.74349	0	0
ENST00000406933	RP13-228J13.5	12.7766	3.55398	-1.27955	0.00805488	0.0248558
ENST00000262640	VAMP7	4.12292	14.7506	1.27472	0	0
ENST00000411342	5S_rRNA	0	5.33282	Inf	9.8359e-270	1.42956e-268
ENST00000381225	DHRSX	16.0762	34.4079	0.760944	0	0
ENST00000381154	ARSD	1.83352	0.512895	-1.27392	7.66054e-14	8.3781e-13
ENST00000217890	ARSD	0.697225	0.227216	-1.12121	0.0155491	0.0444565
ENST00000381077	HDHD1A	31.4619	7.19582	-1.47528	0	0
ENST00000380929	GPR143	0.295577	2.00361	1.91378	1.17459e-06	6.83813e-06
ENST00000317552	MID1	5.1275	11.9769	0.848364	0	0
ENST00000359680	TRAPPC2	1.62351	0.796666	-0.711908	0.00108575	0.0040459
ENST00000380579	TRAPPC2	2.86564	1.00696	-1.04586	3.11751e-09	2.36378e-08
ENST00000380523	GEMIN8	0.974145	0.284996	-1.22909	2.5783e-05	0.000125741
ENST00000398350	GEMIN8	0.972505	0.390717	-0.911891	0.000746912	0.00287243
ENST00000398355	GEMIN8	0.655386	0.114423	-1.74533	4.49996e-05	0.000211588
ENST00000358698	PIGA	0.968426	3.07219	1.15447	6.34621e-09	4.67977e-08
ENST00000380420	PIR	64.7337	25.7816	-0.920621	0	0
ENST00000329235	AP1S2	13.8833	5.30337	-0.962343	0	0
ENST00000359276	CTPS2	8.29851	2.62114	-1.15247	2.18707e-05	0.000107758
ENST00000398048	SCML2	1.55951	0.554419	-1.03421	5.08716e-06	2.74369e-05
ENST00000251900	SCML2	16.6078	6.2803	-0.972453	0	0
ENST00000354791	GPR64	0.168942	0	-Inf	0.000544816	0.00215138
ENST00000379878	GPR64	0.203065	0	-Inf	0.00024789	0.00104231
ENST00000357991	GPR64	0.000851887	0.15109	5.17818	0	0
ENST00000397917	GPR64	7.54634e-05	0.000985127	2.56912	0	0
ENST00000389349	MAP3K15	0.441412	0.0392884	-2.41905	0.00635026	0.0200608
ENST00000379702	SH3KBP1	0.106165	0	-Inf	0.00747685	0.0232464
ENST00000356980	CXorf23	0	0.424041	Inf	3.07765e-05	0.000148466
ENST00000379295	ACOT9	1.17105	0.149719	-2.0569	3.62143e-08	2.48807e-07
ENST00000379220	APOO	4.05198	8.39194	0.728067	8.37674e-05	0.000378871
ENST00000328046	KLHL15	23.6204	10.9788	-0.766148	0	0
ENST00000378933	MAP3K7IP3	12.0633	3.4994	-1.23758	0	0
ENST00000378930	MAP3K7IP3	3.98158	1.67086	-0.868338	0	0
ENST00000288422	MAP3K7IP3	8.70737	3.13373	-1.02195	0	0
ENST00000378702	DMD	0.43986	1.84083	1.43152	3.62072e-10	2.97415e-09
ENST00000343800	SRPX	0.194314	1.13359	1.76367	0.000132741	0.000584123
ENST00000342274	BCOR	4.35805	0.866683	-1.61511	0	0
ENST00000397351	AC091807.4-1	0.870322	1.89158	0.776307	0.00889739	0.0271382
ENST00000327877	CXorf38	4.93981	12.1371	0.89894	1.33227e-15	1.62712e-14
ENST00000378166	CASK	0.528059	1.38008	0.960688	3.11821e-05	0.000150358
ENST00000388025	SRP_euk_arch	0.126765	0	-Inf	0	0
ENST00000378069	MAOB	28.2708	13.3065	-0.753581	0	0
ENST00000343571	EFHC2	0.0420098	0.320292	2.03133	1.27128e-05	6.4879e-05
ENST00000333807	EFHC2	0.445888	0.0188175	-3.16528	0.00125781	0.00462445
ENST00000378056	EFHC2	0.441264	0	-Inf	0.00209418	0.00735275
ENST00000397249	AL133344.28-2	32.0984	15.3769	-0.735941	0	0
ENST00000406541	RP1-71L16.3	0	0.0461437	Inf	7.39235e-231	1.06563e-229
ENST00000313116	ZNF41	8.87856	4.26131	-0.734062	0	0
ENST00000247153	CFP	0.00231407	0.0586808	3.2331	0.000248503	0.00104469
ENST00000376985	ELK1	0.328585	0.75026	0.825623	0.0126581	0.0370615
ENST00000376876	SLC38A5	1.38817	0.54706	-0.931184	0.000216519	0.000919354
ENST00000396779	TIMM17B	16.8549	35.3483	0.740608	1.66556e-12	1.65403e-11
ENST00000376519	SLC35A2	0.477271	3.20771	1.90523	0.000111816	0.000496707
ENST00000376444	GRIPAP1	0	0.937586	Inf	1.42024e-13	1.52525e-12
ENST00000376423	GRIPAP1	0.788947	2.78238	1.26036	1.39426e-08	9.96453e-08
ENST00000322995	WDR45	12.0523	4.96452	-0.88694	3.19744e-14	3.5669e-13
ENST00000376357	WDR45	5.67087	2.66749	-0.754206	0.0127929	0.0373766
ENST00000376346	GPKOW	0.404291	1.50779	1.31627	0.000273755	0.00114245
ENST00000376303	SYP	0.598704	1.53819	0.943596	0.000603072	0.00236131
ENST00000404222	RP11-234P3.5	1.39392	4.00569	1.05559	0.00227461	0.00793501
ENST00000298181	SSX7	0	0.0264935	Inf	3.21463e-09	2.43281e-08
ENST00000402002	RP11-258C19.4	178.486	72.9941	-0.894131	0.00145492	0.00527869
ENST00000396435	IQSEC2	0.0412476	0.47017	2.4335	2.56631e-05	0.000125198
ENST00000342160	HUWE1	4.6263	2.03987	-0.818872	1.74101e-10	1.46816e-09
ENST00000396323	HUWE1	12.1809	4.93017	-0.904492	0	0
ENST00000338154	PHF8	4.96551	2.09117	-0.864792	0	0
ENST00000354751	PHF8	3.24434	7.57027	0.847318	0	0
ENST00000332132	FAM104B	4.73402	1.82846	-0.951299	5.01281e-05	0.000234376
ENST00000374919	SPIN3	10.7978	4.27822	-0.925801	0	0
ENST00000374912	SPIN2B	0.793717	2.20964	1.02386	0.00244317	0.00846338
ENST00000358697	ZXDA	13.905	5.99108	-0.841976	0	0
ENST00000374884	SPIN4	19.6323	8.46593	-0.841125	0	0
ENST00000335144	SPIN4	12.4156	3.91748	-1.1535	1.37049e-09	1.07409e-08
ENST00000374870	ARHGEF9	3.51022	1.05732	-1.19994	0	0
ENST00000253401	ARHGEF9	2.85916	0.930842	-1.1222	0	0
ENST00000312391	LAS1L	0.50339	2.37012	1.54933	8.6291e-08	5.71894e-07
ENST00000374811	LAS1L	7.16327	17.5794	0.897764	0	0
ENST00000388438	AL158201.19	0	59.7417	Inf	0	0
ENST00000374584	PJA1	0.561535	1.55955	1.02148	0.000572273	0.00225072
ENST00000361478	PJA1	2.25727	0.501523	-1.50426	8.56093e-11	7.44884e-10
ENST00000374571	PJA1	2.35068	6.61868	1.03519	2.31681e-12	2.27869e-11
ENST00000403874	RP13-26D14.2	0	0.139559	Inf	0	0
ENST00000374281	SNX12	0.782002	5.83628	2.00999	0.0105587	0.0316401
ENST00000276105	SNX12	1.62836	6.26371	1.3472	2.97975e-05	0.000144044
ENST00000314425	ZMYM3	6.8714	1.53861	-1.49649	0	0
ENST00000373981	ZMYM3	0	2.33355	Inf	1.37115e-20	1.79825e-19
ENST00000401404	AL590762.6	29.9903	14.9635	-0.695259	2.52688e-09	1.93359e-08
ENST00000410878	U2	1.81771	0.587597	-1.12929	0	0
ENST00000340176	HDAC8	2.28318	6.74965	1.08392	0.00153033	0.0055236
ENST00000373545	PHKA1	4.1082	1.60754	-0.93828	0	0
ENST00000395709	BX295541.1-1	12.309	3.14011	-1.36607	1.0727e-12	1.07644e-11
ENST00000366219	Z83843.3	26.9583	8.49052	-1.15534	0	0
ENST00000399586	AL391495.16	24.3421	10.6068	-0.830713	0	0
ENST00000343347	ATRX	6.08144	1.81835	-1.20731	0.000141497	0.000619744
ENST00000395603	ATRX	27.3284	12.6036	-0.773942	0	0
ENST00000373344	ATRX	0.636878	0.279505	-0.823556	1.14092e-06	6.65529e-06
ENST00000403795	RP11-325E14.3	2.04352	5.90727	1.06151	4.16334e-13	4.32259e-12
ENST00000373250	NSBP1	6.08228	1.91772	-1.15424	1.19682e-13	1.29351e-12
ENST00000395452	NSBP1	33.2778	4.3831	-2.02713	0	0
ENST00000358130	NSBP1	4.71469	1.14082	-1.41893	2.44249e-15	2.93026e-14
ENST00000262753	POF1B	0.589486	0.0658301	-2.19217	1.61678e-05	8.1306e-05
ENST00000276124	POF1B	0	0.340007	Inf	0.00594748	0.0189515
ENST00000358786	CHM	3.46219	7.21365	0.734072	2.41267e-10	2.0145e-09
ENST00000405579	RP3-452M16.1	20.7919	5.0757	-1.4101	0	0
ENST00000406057	RP13-348B13.1	122.924	59.8976	-0.718926	0.000459274	0.0018358
ENST00000373020	TSPAN6	48.9396	18.5817	-0.968411	0	0
ENST00000365361	SNORA9	0	2.92377	Inf	1.12093e-180	1.58677e-179
ENST00000245811	TRMT2B	3.84143	1.69392	-0.818798	3.67297e-10	3.01482e-09
ENST00000338687	TRMT2B	1.09491	0.304498	-1.27976	1.21179e-05	6.20081e-05
ENST00000372935	TRMT2B	1.11914	0.433024	-0.949518	0.000375272	0.0015255
ENST00000372936	TRMT2B	0.973784	0.368097	-0.972843	0.000303192	0.00125378
